type,time,id,speed,relative_position
rl,25.1,f_1W.0,5,0
,25.2,f_1W.0,5.24,0.52
,25.3,f_1W.0,5.38,1.06
,25.4,f_1W.0,5.59,1.62
,25.5,f_1W.0,5.82,2.2
,25.6,f_1W.0,6.01,2.8
,25.7,f_1W.0,6.22,3.43
,25.8,f_1W.0,6.45,4.07
,25.9,f_1W.0,6.67,4.74
,26,f_1W.0,6.86,5.42
,26.1,f_1W.0,7.01,6.12
,26.2,f_1W.0,7.22,6.85
,26.3,f_1W.0,7.43,7.59
,26.4,f_1W.0,7.61,8.35
,26.5,f_1W.0,7.74,9.12
,26.6,f_1W.0,7.9,9.91
,26.7,f_1W.0,8.03,10.72
,26.8,f_1W.0,8.26,11.54
,26.9,f_1W.0,8.41,12.38
,27,f_1W.0,8.6,13.24
,27.1,f_1W.0,8.77,14.12
,27.2,f_1W.0,8.95,15.02
,27.3,f_1W.0,9.11,15.93
,27.4,f_1W.0,9.25,16.85
,27.5,f_1W.0,9.39,17.79
,27.6,f_1W.0,9.55,18.75
,27.7,f_1W.0,9.7,19.72
,27.8,f_1W.0,9.84,20.7
,27.9,f_1W.0,9.98,21.7
,28,f_1W.0,10.15,22.71
,28.1,f_1W.0,10.35,23.75
,28.2,f_1W.0,10.57,24.81
,28.3,f_1W.0,10.76,25.88
,28.4,f_1W.0,10.97,26.98
,28.5,f_1W.0,11.12,28.09
,28.6,f_1W.0,11.35,29.23
,28.7,f_1W.0,11.5,30.38
,28.8,f_1W.0,11.73,31.55
,28.9,f_1W.0,11.89,32.74
,29,f_1W.0,12.11,33.95
,29.1,f_1W.0,12.25,35.18
,29.2,f_1W.0,12.41,36.42
,29.3,f_1W.0,12.56,37.67
,29.4,f_1W.0,12.72,38.94
,29.5,f_1W.0,12.89,40.23
,29.6,f_1W.0,13.07,41.54
,29.7,f_1W.0,13.23,42.86
,29.8,f_1W.0,13.4,44.2
,29.9,f_1W.0,13.53,45.56
,30,f_1W.0,13.74,46.93
,30.1,f_1W.0,13.83,48.31
,30.2,f_1W.0,13.8,49.69
,30.3,f_1W.0,13.78,51.07
,30.4,f_1W.0,13.82,52.45
,30.5,f_1W.0,13.77,53.83
,30.6,f_1W.0,13.8,55.21
,30.7,f_1W.0,13.81,56.59
,30.8,f_1W.0,13.82,57.97
,30.9,f_1W.0,13.81,59.35
,31,f_1W.0,13.83,60.74
,31.1,f_1W.0,13.88,62.12
,31.2,f_1W.0,13.86,63.51
,31.3,f_1W.0,13.79,64.89
,31.4,f_1W.0,13.79,66.27
,31.5,f_1W.0,13.81,67.65
,31.6,f_1W.0,13.78,69.03
,31.7,f_1W.0,13.84,70.41
,31.8,f_1W.0,13.79,71.79
,31.9,f_1W.0,13.82,73.17
,32,f_1W.0,13.82,74.55
,32.1,f_1W.0,13.81,75.94
,32.2,f_1W.0,13.87,77.32
,32.3,f_1W.0,13.81,78.7
,32.4,f_1W.0,13.82,80.09
,32.5,f_1W.0,13.86,81.47
,32.6,f_1W.0,13.84,82.86
,32.7,f_1W.0,13.88,84.24
,32.8,f_1W.0,13.88,85.63
,32.9,f_1W.0,13.79,87.01
,33,f_1W.0,13.79,88.39
,33.1,f_1W.0,13.79,89.77
,33.2,f_1W.0,13.89,91.16
,33.3,f_1W.0,13.86,92.54
,33.4,f_1W.0,13.82,93.93
,33.5,f_1W.0,13.79,95.3
,33.6,f_1W.0,13.85,96.69
,33.7,f_1W.0,13.82,98.07
,33.8,f_1W.0,13.86,99.46
,33.9,f_1W.0,13.85,100.84
,34,f_1W.0,13.89,102.23
,34.1,f_1W.0,13.78,103.61
,34.2,f_1W.0,13.81,104.99
,34.3,f_1W.0,13.78,106.37
,34.4,f_1W.0,13.88,107.76
,34.5,f_1W.0,13.87,109.14
,34.6,f_1W.0,13.77,110.52
,34.7,f_1W.0,13.84,111.9
,34.8,f_1W.0,13.85,113.29
,34.9,f_1W.0,13.77,114.67
,35,f_1W.0,13.88,116.05
,35.1,f_1W.0,13.88,117.44
,35.2,f_1W.0,13.8,118.82
,35.3,f_1W.0,13.79,120.2
,35.4,f_1W.0,13.86,121.59
,35.5,f_1W.0,13.81,122.97
,35.6,f_1W.0,13.77,124.34
,35.7,f_1W.0,13.79,125.72
,35.8,f_1W.0,13.87,127.11
,35.9,f_1W.0,13.88,128.5
,36,f_1W.0,13.79,129.88
,36.1,f_1W.0,13.78,131.26
,36.2,f_1W.0,13.8,132.64
,36.3,f_1W.0,13.87,134.02
,36.4,f_1W.0,13.86,135.41
,36.5,f_1W.0,13.77,136.79
,36.6,f_1W.0,13.79,138.16
,36.7,f_1W.0,13.88,139.55
,36.8,f_1W.0,13.79,140.93
,36.9,f_1W.0,13.83,142.32
,37,f_1W.0,13.82,143.7
,37.1,f_1W.0,13.84,145.08
,37.2,f_1W.0,13.77,146.46
,37.3,f_1W.0,13.88,147.85
,37.4,f_1W.0,13.85,149.23
,37.5,f_1W.0,13.86,150.62
,37.6,f_1W.0,13.85,152
,37.7,f_1W.0,13.81,153.39
,37.8,f_1W.0,13.82,154.77
,37.9,f_1W.0,13.88,156.16
,38,f_1W.0,13.82,157.54
,38.1,f_1W.0,13.81,158.92
,38.2,f_1W.0,13.85,160.3
,38.3,f_1W.0,13.87,161.69
,38.4,f_1W.0,13.88,163.08
,38.5,f_1W.0,13.78,164.45
,38.6,f_1W.0,13.84,165.84
,38.7,f_1W.0,13.78,167.22
,38.8,f_1W.0,13.85,168.6
,38.9,f_1W.0,13.81,169.98
,39,f_1W.0,13.77,171.36
,39.1,f_1W.0,13.82,172.74
,39.2,f_1W.0,13.85,174.13
,39.3,f_1W.0,13.87,175.51
,39.4,f_1W.0,13.83,176.9
,39.5,f_1W.0,13.8,178.28
,39.6,f_1W.0,13.78,179.65
,39.7,f_1W.0,13.85,181.04
,39.8,f_1W.0,13.82,182.42
,39.9,f_1W.0,13.84,183.81
,40,f_1W.0,13.8,185.18
,40.1,f_1W.0,13.83,186.57
,40.2,f_1W.0,13.78,187.95
,40.3,f_1W.0,13.86,189.33
,40.4,f_1W.0,13.77,190.71
,40.5,f_1W.0,13.89,192.1
,40.6,f_1W.0,13.86,193.48
,40.7,f_1W.0,13.78,194.86
,40.8,f_1W.0,13.83,196.24
,40.9,f_1W.0,13.87,197.63
,41,f_1W.0,13.81,199.01
,41.1,f_1W.0,13.85,200.4
,41.2,f_1W.0,13.88,201.79
,41.3,f_1W.0,13.84,203.17
,41.4,f_1W.0,13.81,204.55
,41.5,f_1W.0,13.77,205.93
,41.6,f_1W.0,13.87,207.31
,41.7,f_1W.0,13.83,208.7
,41.8,f_1W.0,13.84,210.08
,41.9,f_1W.0,13.85,211.47
,42,f_1W.0,13.77,212.84
,42.1,f_1W.0,13.86,214.23
,42.2,f_1W.0,13.88,215.62
,42.3,f_1W.0,13.82,217
,42.4,f_1W.0,13.88,218.39
,42.5,f_1W.0,13.83,219.77
,42.6,f_1W.0,13.85,221.16
,42.7,f_1W.0,13.79,222.53
,42.8,f_1W.0,13.84,223.92
,42.9,f_1W.0,13.88,225.31
,43,f_1W.0,13.83,226.69
,43.1,f_1W.0,13.81,228.07
,43.2,f_1W.0,13.8,229.45
,43.3,f_1W.0,13.84,230.83
,43.4,f_1W.0,13.77,232.21
,43.5,f_1W.0,13.83,233.6
,43.6,f_1W.0,13.87,234.98
,43.7,f_1W.0,13.79,236.36
,43.8,f_1W.0,13.83,237.75
,43.9,f_1W.0,13.86,239.13
,44,f_1W.0,13.78,240.51
,44.1,f_1W.0,13.86,241.9
,44.2,f_1W.0,13.85,243.28
,44.3,f_1W.0,13.84,244.66
,44.4,f_1W.0,13.84,246.05
,44.5,f_1W.0,13.88,247.44
,44.6,f_1W.0,13.79,248.82
,44.7,f_1W.0,13.83,250.2
,44.8,f_1W.0,13.81,251.58
,44.9,f_1W.0,13.8,252.96
,45,f_1W.0,13.87,254.35
,45.1,f_1W.0,13.85,255.73
,45.2,f_1W.0,13.79,257.11
,45.3,f_1W.0,13.83,258.49
,45.4,f_1W.0,13.77,259.87
,45.5,f_1W.0,13.88,261.26
,45.6,f_1W.0,13.81,262.64
,45.7,f_1W.0,13.78,264.02
,45.8,f_1W.0,13.84,265.4
,45.9,f_1W.0,13.82,266.79
,46,f_1W.0,13.87,268.17
,46.1,f_1W.0,13.83,269.56
,46.2,f_1W.0,13.81,270.94
,46.3,f_1W.0,13.87,272.32
,46.4,f_1W.0,13.78,273.7
,46.5,f_1W.0,13.81,275.08
,46.6,f_1W.0,13.83,276.47
,46.7,f_1W.0,13.84,277.85
,46.8,f_1W.0,13.77,279.23
,46.9,f_1W.0,13.86,280.61
,47,f_1W.0,13.83,282
,47.1,f_1W.0,13.84,283.38
,47.2,f_1W.0,13.88,284.77
,47.3,f_1W.0,13.83,286.15
,47.4,f_1W.0,13.77,287.53
,47.5,f_1W.0,13.82,288.91
,47.6,f_1W.0,13.8,290.29
,47.7,f_1W.0,13.81,291.67
,47.8,f_1W.0,13.82,293.05
,47.9,f_1W.0,13.88,294.44
,48,f_1W.0,13.83,295.83
,48.1,f_1W.0,13.84,297.21
,48.2,f_1W.0,13.83,298.59
,48.3,f_1W.0,13.79,299.97
,48.4,f_1W.0,13.79,301.35
,48.5,f_1W.0,13.88,302.74
,48.6,f_1W.0,13.81,304.12
,48.7,f_1W.0,13.8,305.5
,48.8,f_1W.0,13.78,306.88
,48.9,f_1W.0,13.82,308.26
,49,f_1W.0,13.87,309.65
,49.1,f_1W.0,13.85,311.03
,49.2,f_1W.0,13.85,312.42
,49.3,f_1W.0,13.87,313.8
,49.4,f_1W.0,13.81,315.18
,49.5,f_1W.0,13.87,316.57
,49.6,f_1W.0,13.8,317.95
,49.7,f_1W.0,13.77,319.33
,49.8,f_1W.0,13.8,320.71
,49.9,f_1W.0,13.87,322.1
,50,f_1W.0,13.88,323.48
,50.1,f_1W.0,13.77,324.86
,50.2,f_1W.0,13.88,326.25
,50.3,f_1W.0,13.86,327.63
,50.4,f_1W.0,13.83,329.02
,50.5,f_1W.0,13.77,330.39
,50.6,f_1W.0,13.83,331.78
,50.7,f_1W.0,13.83,333.16
,50.8,f_1W.0,13.89,334.55
,50.9,f_1W.0,13.79,335.93
,51,f_1W.0,13.83,337.31
,51.1,f_1W.0,13.83,338.69
,51.2,f_1W.0,13.89,340.08
,51.3,f_1W.0,13.8,341.46
,51.4,f_1W.0,13.83,342.85
,51.5,f_1W.0,13.82,344.23
,51.6,f_1W.0,13.81,345.61
,51.7,f_1W.0,13.89,347
,51.8,f_1W.0,13.83,348.38
,51.9,f_1W.0,13.86,349.77
,52,f_1W.0,13.83,351.15
,52.1,f_1W.0,13.88,352.54
,52.2,f_1W.0,13.85,353.92
,52.3,f_1W.0,13.77,355.3
,52.4,f_1W.0,13.88,356.69
,52.5,f_1W.0,13.87,358.08
,52.6,f_1W.0,13.77,359.45
,52.7,f_1W.0,13.78,360.83
,52.8,f_1W.0,13.77,362.21
,52.9,f_1W.0,13.87,363.6
,53,f_1W.0,13.82,364.98
,53.1,f_1W.0,13.78,366.36
,53.2,f_1W.0,13.82,367.74
,53.3,f_1W.0,13.85,369.12
,53.4,f_1W.0,13.81,370.5
,53.5,f_1W.0,13.83,371.89
,53.6,f_1W.0,13.88,373.28
,53.7,f_1W.0,13.86,374.66
,53.8,f_1W.0,13.78,376.04
,53.9,f_1W.0,13.78,377.42
,54,f_1W.0,13.81,378.8
,54.1,f_1W.0,13.85,380.18
,54.2,f_1W.0,13.8,381.56
,54.3,f_1W.0,13.8,382.94
,54.4,f_1W.0,13.84,384.33
,54.5,f_1W.0,13.77,385.7
,54.6,f_1W.0,13.77,387.08
,54.7,f_1W.0,13.86,388.47
,54.8,f_1W.0,13.82,389.85
,54.9,f_1W.0,13.79,391.23
,55,f_1W.0,13.85,392.61
,55.1,f_1W.0,13.82,394
,55.2,f_1W.0,13.81,395.38
,55.3,f_1W.0,13.89,396.77
,55.4,f_1W.0,13.87,398.15
,55.5,f_1W.0,13.88,399.54
,55.6,f_1W.0,13.86,400.93
,55.7,f_1W.0,13.83,402.31
,55.8,f_1W.0,13.79,403.69
,55.9,f_1W.0,13.81,405.07
,56,f_1W.0,13.77,406.45
,56.1,f_1W.0,13.79,407.83
,56.2,f_1W.0,13.89,409.21
,56.3,f_1W.0,13.78,410.59
,56.4,f_1W.0,13.8,411.97
,56.5,f_1W.0,13.84,413.36
,56.6,f_1W.0,13.77,414.73
,56.7,f_1W.0,13.86,416.12
,56.8,f_1W.0,13.81,417.5
,56.9,f_1W.0,13.78,418.88
,57,f_1W.0,13.82,420.26
,57.1,f_1W.0,13.79,421.64
,57.2,f_1W.0,13.82,423.02
,57.3,f_1W.0,13.88,424.41
,57.4,f_1W.0,13.87,425.79
,57.5,f_1W.0,13.79,427.17
,57.6,f_1W.0,13.78,428.55
,57.7,f_1W.0,13.84,429.94
,57.8,f_1W.0,13.81,431.32
,57.9,f_1W.0,13.86,432.7
,58,f_1W.0,13.82,434.08
,58.1,f_1W.0,13.86,435.47
,58.2,f_1W.0,13.86,436.86
,58.3,f_1W.0,13.88,438.24
,58.4,f_1W.0,13.79,439.62
,58.5,f_1W.0,13.84,441.01
,58.6,f_1W.0,13.86,442.39
,58.7,f_1W.0,13.88,443.78
,58.8,f_1W.0,13.83,445.16
,58.9,f_1W.0,13.83,446.55
,59,f_1W.0,13.87,447.93
,59.1,f_1W.0,13.89,449.32
,59.2,f_1W.0,13.88,450.71
,59.3,f_1W.0,13.86,452.1
,59.4,f_1W.0,13.81,453.48
,59.5,f_1W.0,13.79,454.86
,59.6,f_1W.0,13.8,456.24
,59.7,f_1W.0,13.86,457.62
,59.8,f_1W.0,13.8,459
,59.9,f_1W.0,13.82,460.39
,60,f_1W.0,13.83,461.77
,60.1,f_1W.0,13.66,463.13
,60.2,f_1W.0,13.42,464.48
,60.3,f_1W.0,13.12,465.79
,60.4,f_1W.0,12.82,467.07
,60.5,f_1W.0,12.52,468.32
,60.6,f_1W.0,12.23,469.54
,60.7,f_1W.0,11.94,470.74
,60.8,f_1W.0,11.64,471.9
,60.9,f_1W.0,11.34,473.04
,61,f_1W.0,11.04,474.14
,61.1,f_1W.0,10.74,475.21
,61.2,f_1W.0,10.44,476.26
,61.3,f_1W.0,10.14,477.27
,61.4,f_1W.0,9.84,478.25
,61.5,f_1W.0,9.54,479.21
,61.6,f_1W.0,9.24,480.13
,61.7,f_1W.0,8.94,481.02
,61.8,f_1W.0,8.64,481.89
,61.9,f_1W.0,8.34,482.72
,62,f_1W.0,8.04,483.53
,62.1,f_1W.0,7.74,484.3
,62.2,f_1W.0,7.44,485.04
,62.3,f_1W.0,7.14,485.76
,62.4,f_1W.0,6.84,486.44
,62.5,f_1W.0,6.54,487.09
,62.6,f_1W.0,6.24,487.72
,62.7,f_1W.0,5.94,488.31
,62.8,f_1W.0,5.64,488.88
,62.9,f_1W.0,5.34,489.41
,63,f_1W.0,5.04,489.91
,63.1,f_1W.0,4.74,490.39
,63.2,f_1W.0,4.44,490.83
,63.3,f_1W.0,4.14,491.25
,63.4,f_1W.0,3.84,491.63
,63.5,f_1W.0,3.54,491.98
,63.6,f_1W.0,3.24,492.31
,63.7,f_1W.0,2.94,492.6
,63.8,f_1W.0,2.64,492.86
,63.9,f_1W.0,2.34,493.1
,64,f_1W.0,2.04,493.3
,64.1,f_1W.0,1.74,493.48
,64.2,f_1W.0,1.44,493.62
,64.3,f_1W.0,1.14,493.73
,64.4,f_1W.0,0.84,493.82
,64.5,f_1W.0,0.55,493.87
,64.6,f_1W.0,0.25,493.9
,64.7,f_1W.0,0.01,493.9
,64.8,f_1W.0,0,493.9
,64.9,f_1W.0,0,493.9
,65,f_1W.0,0,493.9
,65.1,f_1W.0,0,493.9
,65.2,f_1W.0,0,493.9
,65.3,f_1W.0,0,493.9
,65.4,f_1W.0,0,493.9
,65.5,f_1W.0,0,493.9
,65.6,f_1W.0,0,493.9
,65.7,f_1W.0,0,493.9
,65.8,f_1W.0,0,493.9
,65.9,f_1W.0,0,493.9
,66,f_1W.0,0,493.9
,66.1,f_1W.0,0,493.9
,66.2,f_1W.0,0,493.9
,66.3,f_1W.0,0,493.9
,66.4,f_1W.0,0,493.9
,66.5,f_1W.0,0,493.9
,66.6,f_1W.0,0,493.9
,66.7,f_1W.0,0,493.9
,66.8,f_1W.0,0,493.9
,66.9,f_1W.0,0,493.9
,67,f_1W.0,0,493.9
,67.1,f_1W.0,0,493.9
,67.2,f_1W.0,0,493.9
,67.3,f_1W.0,0,493.9
,67.4,f_1W.0,0,493.9
,67.5,f_1W.0,0,493.9
,67.6,f_1W.0,0,493.9
,67.7,f_1W.0,0,493.9
,67.8,f_1W.0,0,493.9
,67.9,f_1W.0,0,493.9
,68,f_1W.0,0,493.9
,68.1,f_1W.0,0,493.9
,68.2,f_1W.0,0,493.9
,68.3,f_1W.0,0,493.9
,68.4,f_1W.0,0,493.9
,68.5,f_1W.0,0,493.9
,68.6,f_1W.0,0,493.9
,68.7,f_1W.0,0,493.9
,68.8,f_1W.0,0,493.9
,68.9,f_1W.0,0,493.9
,69,f_1W.0,0,493.9
,69.1,f_1W.0,0,493.9
,69.2,f_1W.0,0,493.9
,69.3,f_1W.0,0,493.9
,69.4,f_1W.0,0,493.9
,69.5,f_1W.0,0,493.9
,69.6,f_1W.0,0,493.9
,69.7,f_1W.0,0,493.9
,69.8,f_1W.0,0,493.9
,69.9,f_1W.0,0,493.9
,70,f_1W.0,0,493.9
,70.1,f_1W.0,0,493.9
,70.2,f_1W.0,0,493.9
,70.3,f_1W.0,0,493.9
,70.4,f_1W.0,0,493.9
,70.5,f_1W.0,0,493.9
,70.6,f_1W.0,0,493.9
,70.7,f_1W.0,0,493.9
,70.8,f_1W.0,0,493.9
,70.9,f_1W.0,0,493.9
,71,f_1W.0,0,493.9
,71.1,f_1W.0,0,493.9
,71.2,f_1W.0,0,493.9
,71.3,f_1W.0,0,493.9
,71.4,f_1W.0,0,493.9
,71.5,f_1W.0,0,493.9
,71.6,f_1W.0,0,493.9
,71.7,f_1W.0,0,493.9
,71.8,f_1W.0,0,493.9
,71.9,f_1W.0,0,493.9
,72,f_1W.0,0,493.9
,72.1,f_1W.0,0,493.9
,72.2,f_1W.0,0,493.9
,72.3,f_1W.0,0,493.9
,72.4,f_1W.0,0,493.9
,72.5,f_1W.0,0,493.9
,72.6,f_1W.0,0,493.9
,72.7,f_1W.0,0,493.9
,72.8,f_1W.0,0,493.9
,72.9,f_1W.0,0,493.9
,73,f_1W.0,0,493.9
,73.1,f_1W.0,0,493.9
,73.2,f_1W.0,0,493.9
,73.3,f_1W.0,0,493.9
,73.4,f_1W.0,0,493.9
,73.5,f_1W.0,0,493.9
,73.6,f_1W.0,0,493.9
,73.7,f_1W.0,0,493.9
,73.8,f_1W.0,0,493.9
,73.9,f_1W.0,0,493.9
,74,f_1W.0,0.25,493.92
,74.1,f_1W.0,0.5,493.97
,74.2,f_1W.0,0.72,494.05
,74.3,f_1W.0,0.96,494.14
,74.4,f_1W.0,1.15,494.26
,74.5,f_1W.0,1.35,494.39
,74.6,f_1W.0,1.55,494.55
,74.7,f_1W.0,1.77,494.72
,74.8,f_1W.0,1.97,494.92
,74.9,f_1W.0,2.13,495.13
,75,f_1W.0,2.36,495.37
,75.1,f_1W.0,2.53,495.62
,75.2,f_1W.0,2.71,495.89
,75.3,f_1W.0,2.95,496.19
,75.4,f_1W.0,3.12,496.5
,75.5,f_1W.0,3.32,496.83
,75.6,f_1W.0,3.51,497.18
,75.7,f_1W.0,3.64,497.55
,75.8,f_1W.0,3.81,497.93
,75.9,f_1W.0,3.99,498.33
,76,f_1W.0,4.12,498.74
,76.1,f_1W.0,4.28,499.17
,76.2,f_1W.0,4.42,499.61
,76.3,f_1W.0,4.59,500.07
,76.4,f_1W.0,4.74,500.54
,76.5,f_1W.0,4.96,501.04
,76.6,f_1W.0,5.13,501.55
,76.7,f_1W.0,5.33,502.08
,76.8,f_1W.0,5.46,502.63
,76.9,f_1W.0,5.59,503.19
,77,f_1W.0,5.81,503.77
,77.1,f_1W.0,6.03,504.37
,77.2,f_1W.0,6.21,504.99
,77.3,f_1W.0,6.36,505.63
,77.4,f_1W.0,6.52,506.28
,77.5,f_1W.0,6.77,506.96
,77.6,f_1W.0,6.94,507.65
,77.7,f_1W.0,7.13,508.37
,77.8,f_1W.0,7.27,509.09
,77.9,f_1W.0,7.4,509.83
,78,f_1W.0,7.57,510.59
,78.1,f_1W.0,7.81,511.37
,78.2,f_1W.0,8.05,512.18
,78.3,f_1W.0,8.27,513
,78.4,f_1W.0,8.42,513.85
,78.5,f_1W.0,8.6,514.7
,78.6,f_1W.0,8.78,515.58
,78.7,f_1W.0,8.9,516.47
,78.8,f_1W.0,9.14,517.39
,78.9,f_1W.0,9.38,518.32
,79,f_1W.0,9.59,519.28
,79.1,f_1W.0,9.8,520.26
,79.2,f_1W.0,9.97,521.26
,79.3,f_1W.0,10.11,522.27
,79.4,f_1W.0,10.31,523.3
,79.5,f_1W.0,10.5,524.35
,79.6,f_1W.0,10.62,525.42
,79.7,f_1W.0,10.83,526.5
,79.8,f_1W.0,11.04,527.6
,79.9,f_1W.0,11.2,528.72
,80,f_1W.0,11.34,529.86
,80.1,f_1W.0,11.55,531.01
,80.2,f_1W.0,11.72,532.18
,80.3,f_1W.0,11.9,533.37
,80.4,f_1W.0,12.11,534.59
,80.5,f_1W.0,12.28,535.81
,80.6,f_1W.0,12.45,537.06
,80.7,f_1W.0,12.6,538.32
,80.8,f_1W.0,12.75,539.59
,80.9,f_1W.0,12.99,540.89
,81,f_1W.0,13.12,542.2
,81.1,f_1W.0,13.32,543.54
,81.2,f_1W.0,13.49,544.89
,81.3,f_1W.0,13.69,546.25
,81.4,f_1W.0,13.89,547.64
,81.5,f_1W.0,13.81,549.02
,81.6,f_1W.0,13.79,550.4
,81.7,f_1W.0,13.87,551.79
,81.8,f_1W.0,13.77,553.17
,81.9,f_1W.0,13.82,554.55
,82,f_1W.0,13.82,555.93
,82.1,f_1W.0,13.81,557.31
,82.2,f_1W.0,13.8,558.69
,82.3,f_1W.0,13.77,560.07
,82.4,f_1W.0,13.79,561.45
,82.5,f_1W.0,13.88,562.84
,82.6,f_1W.0,13.78,564.21
,82.7,f_1W.0,13.8,565.59
,82.8,f_1W.0,13.85,566.98
,82.9,f_1W.0,13.79,568.36
,83,f_1W.0,13.85,569.74
,83.1,f_1W.0,13.81,571.12
,83.2,f_1W.0,13.8,572.5
,83.3,f_1W.0,13.81,573.89
,83.4,f_1W.0,13.85,575.27
,83.5,f_1W.0,13.88,576.66
,83.6,f_1W.0,13.85,578.04
,83.7,f_1W.0,13.85,579.43
,83.8,f_1W.0,13.84,580.81
,83.9,f_1W.0,13.89,582.2
,84,f_1W.0,13.87,583.59
,84.1,f_1W.0,13.84,584.97
,84.2,f_1W.0,13.81,586.35
,84.3,f_1W.0,13.77,587.73
,84.4,f_1W.0,13.77,589.11
,84.5,f_1W.0,13.81,590.49
,84.6,f_1W.0,13.77,591.87
,84.7,f_1W.0,13.88,593.25
,84.8,f_1W.0,13.8,594.63
,84.9,f_1W.0,13.81,596.01
,85,f_1W.0,13.8,597.39
,85.1,f_1W.0,13.77,598.77
,85.2,f_1W.0,13.77,600.15
,85.3,f_1W.0,13.77,601.53
,85.4,f_1W.0,13.79,602.9
,85.5,f_1W.0,13.86,604.29
,85.6,f_1W.0,13.8,605.67
,85.7,f_1W.0,13.88,607.06
,85.8,f_1W.0,13.79,608.44
,85.9,f_1W.0,13.79,609.82
,86,f_1W.0,13.86,611.2
,86.1,f_1W.0,13.78,612.58
,86.2,f_1W.0,13.77,613.96
,86.3,f_1W.0,13.84,615.34
,86.4,f_1W.0,13.82,616.72
,86.5,f_1W.0,13.84,618.11
,86.6,f_1W.0,13.85,619.49
,86.7,f_1W.0,13.79,620.87
,86.8,f_1W.0,13.86,622.26
,86.9,f_1W.0,13.78,623.64
,87,f_1W.0,13.81,625.02
,87.1,f_1W.0,13.85,626.4
,87.2,f_1W.0,13.83,627.79
,87.3,f_1W.0,13.83,629.17
,87.4,f_1W.0,13.78,630.55
,87.5,f_1W.0,13.89,631.94
,87.6,f_1W.0,13.79,633.31
,87.7,f_1W.0,13.86,634.7
,87.8,f_1W.0,13.83,636.08
,87.9,f_1W.0,13.89,637.47
,88,f_1W.0,13.84,638.86
,88.1,f_1W.0,13.78,640.23
,88.2,f_1W.0,13.83,641.62
,88.3,f_1W.0,13.85,643
,88.4,f_1W.0,13.87,644.39
,88.5,f_1W.0,13.85,645.77
,88.6,f_1W.0,13.88,647.16
,88.7,f_1W.0,13.88,648.55
,88.8,f_1W.0,13.82,649.93
,88.9,f_1W.0,13.86,651.32
,89,f_1W.0,13.85,652.7
,89.1,f_1W.0,13.86,654.09
,89.2,f_1W.0,13.79,655.47
,89.3,f_1W.0,13.89,656.86
,89.4,f_1W.0,13.8,658.24
,89.5,f_1W.0,13.77,659.61
,89.6,f_1W.0,13.88,661
,89.7,f_1W.0,13.77,662.38
,89.8,f_1W.0,13.85,663.76
,89.9,f_1W.0,13.89,665.15
,90,f_1W.0,13.81,666.53
,90.1,f_1W.0,13.84,667.92
,90.2,f_1W.0,13.78,669.29
,90.3,f_1W.0,13.82,670.68
,90.4,f_1W.0,13.86,672.06
,90.5,f_1W.0,13.89,673.45
,90.6,f_1W.0,13.83,674.83
,90.7,f_1W.0,13.77,676.21
,90.8,f_1W.0,13.8,677.59
,90.9,f_1W.0,13.78,678.97
,91,f_1W.0,13.82,680.35
,91.1,f_1W.0,13.88,681.74
,91.2,f_1W.0,13.79,683.12
,91.3,f_1W.0,13.79,684.5
,91.4,f_1W.0,13.95,685.89
,91.5,f_1W.0,14.16,687.31
,91.6,f_1W.0,14.36,688.74
,91.7,f_1W.0,14.6,690.2
,91.8,f_1W.0,14.76,691.68
,91.9,f_1W.0,14.96,693.18
,92,f_1W.0,15.13,694.69
,92.1,f_1W.0,15.27,696.22
,92.2,f_1W.0,15.41,697.76
,92.3,f_1W.0,15.6,699.32
,92.4,f_1W.0,15.73,700.89
,92.5,f_1W.0,15.43,702.43
,92.6,f_1W.0,15.13,703.95
,92.7,f_1W.0,14.83,705.43
,92.8,f_1W.0,14.53,706.88
,92.9,f_1W.0,14.23,708.3
,93,f_1W.0,13.93,709.7
,93.1,f_1W.0,13.85,711.08
,93.2,f_1W.0,13.86,712.47
,93.3,f_1W.0,13.86,713.85
,93.4,f_1W.0,13.86,715.24
,93.5,f_1W.0,13.84,716.62
,93.6,f_1W.0,13.77,718
,93.7,f_1W.0,13.87,719.39
,93.8,f_1W.0,13.83,720.77
,93.9,f_1W.0,13.82,722.15
,94,f_1W.0,13.78,723.53
,94.1,f_1W.0,13.81,724.91
,94.2,f_1W.0,13.81,726.29
,94.3,f_1W.0,13.84,727.68
,94.4,f_1W.0,13.88,729.06
,94.5,f_1W.0,13.8,730.44
,94.6,f_1W.0,13.89,731.83
,94.7,f_1W.0,13.85,733.22
,94.8,f_1W.0,13.87,734.6
,94.9,f_1W.0,13.81,735.99
,95,f_1W.0,13.85,737.37
,95.1,f_1W.0,13.77,738.75
,95.2,f_1W.0,13.78,740.13
,95.3,f_1W.0,13.86,741.51
,95.4,f_1W.0,13.82,742.89
,95.5,f_1W.0,13.82,744.28
,95.6,f_1W.0,13.84,745.66
,95.7,f_1W.0,13.85,747.04
,95.8,f_1W.0,13.78,748.42
,95.9,f_1W.0,13.79,749.8
,96,f_1W.0,13.82,751.18
,96.1,f_1W.0,13.82,752.56
,96.2,f_1W.0,13.87,753.95
,96.3,f_1W.0,13.87,755.34
,96.4,f_1W.0,13.87,756.73
,96.5,f_1W.0,13.87,758.11
,96.6,f_1W.0,13.84,759.5
